SpeciesID	COc77203	COc77206	COc77229	COc77230	COc77243	COc77256	COc77265	COc77268	MRFc1	MRFc2	MRFc3	NEc109	NEc118	NEc212	NEc215	NEc311	NEc317	NEc414	NEc416	SVERCc1c16S	SVERCc2	SVERCc2c16S	SVERCc3	SVERCc3c16S	WAcC1	WAcC2	WAcC3	WAcE1	WAcE2	WAcE3
JQ426266.1.1493	1	13	5	8	7	2	9	19	0	1	4	8	2	1	5	7	1	3	1	37	4	72	2	20	31	27	40	15	11	15
HQ119681.1.1505	1	1	0	0	1	1	1	1	9	2	0	13	5	3	13	1	1	10	0	14	5	42	11	48	1	2	0	2	0	0
JQ337405.1.1436	3	8	6	0	6	1	3	4	1	0	0	1	0	0	2	25	0	0	1	6	7	7	8	52	0	0	1	4	3	0
GQ214101.1.1460	159	223	281	123	191	252	233	230	14	54	17	371	242	307	323	393	352	300	305	1761	260	3158	452	2803	6	17	21	48	26	29
OTU_DN_11341	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
FJ535077.1.1465	0	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	2	1	0	1	1	3	0	0	0	0	0	0	1	0
HM186323.1.1354	36	70	58	33	78	68	82	75	7	13	16	83	61	80	86	186	69	66	76	572	67	1061	130	1022	14	17	21	19	11	5
KM108668.1.1502	8	21	9	6	5	10	12	8	0	2	3	6	10	3	5	11	9	19	2	80	4	142	11	152	0	0	1	0	0	2
LN563424.1.1366	7	5	4	0	4	1	10	5	2	0	0	17	8	1	7	2	1	5	2	12	3	61	12	69	0	0	4	4	0	0
EU134779.1.1390	0	1	0	0	0	0	0	1	0	0	1	5	0	2	1	0	0	0	1	4	2	11	5	16	0	0	0	2	3	1
OTU_DN_1967	4	2	4	0	7	0	3	0	1	0	0	5	0	0	1	3	1	0	2	9	20	20	8	28	0	0	2	0	0	0
OTU_DN_12234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0
HM445174.1.1362	0	0	1	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	7	0	7	0	5	0	0	0	0	0	0
EU134768.1.1384	1	13	9	6	13	13	12	12	2	1	2	18	10	8	10	14	11	12	5	63	11	164	38	113	0	0	2	5	2	0
JN217087.1.1493	83	163	108	74	142	129	179	160	1	2	0	35	38	27	24	32	34	32	19	145	16	126	29	274	0	0	4	1	0	2
OTU_DN_14469	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_DN_19704	0	1	2	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16399	0	2	0	0	3	1	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
KF712887.1.1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0
OTU_DN_11185	0	0	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU_DN_17528	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16623	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU_DN_15268	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KM200448.1.1512	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	4	0	1
OTU_DN_7095	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	19	1	0	0
OTU_DN_12202	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_561	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	11	12	34	0	0	3
JN607001.1.1368	3	6	9	0	9	8	8	1	9	13	5	0	0	0	2	3	5	5	0	2	8	64	0	13	0	1	1	5	23	3
OTU_DN_18527	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_DN_4586	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1339	0	0	0	0	0	1	0	0	0	0	0	2	0	2	3	3	5	3	5	0	1	8	0	2	0	0	0	0	0	0
OTU_DN_3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_534	2	0	2	0	0	0	1	0	0	0	0	5	3	5	1	0	1	1	0	11	3	60	3	7	0	0	0	0	0	0
EU135195.1.1382	1	1	3	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	3	2	45	0	8	0	0	0	0	0	0
HQ385629.1.1411	0	11	7	1	2	6	8	4	3	0	1	9	12	3	3	4	10	8	5	28	2	48	1	37	0	0	0	0	2	1
OTU_DN_10177	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3293	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	3	0	0	2	0	0	12	0	0	0	0	0	0	0	0
OTU_DN_1773	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4010	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN573914.1.1367	2	3	0	0	0	3	4	2	0	0	0	3	0	2	1	6	0	4	0	23	1	24	3	40	0	0	0	0	0	0
OTU_DN_6820	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18780	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
AB630860.1.1475	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
EF020259.1.1395	7	10	9	0	9	5	8	3	5	9	12	6	2	12	3	9	2	9	6	40	3	63	9	25	0	0	0	0	1	1
OTU_DN_5161	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1350	0	0	0	0	0	0	0	0	1	4	1	8	9	8	8	2	1	4	5	9	0	25	1	13	0	0	0	0	0	0
OTU_DN_1705	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	1	2	9	0	2	0	0	0	0	0	0	0	0
OTU_DN_366	4	0	5	0	3	3	3	3	2	0	0	4	2	1	5	3	2	7	5	2	0	7	1	3	0	0	0	0	0	0
OTU_DN_7761	0	0	0	0	0	0	0	1	0	0	0	4	3	8	2	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_248	7	4	7	0	6	16	13	9	0	0	0	1	5	2	6	2	11	13	12	6	4	16	0	21	0	0	0	0	0	0
OTU_DN_196	4	0	12	0	1	7	12	2	0	0	0	3	2	0	0	1	1	0	2	0	1	5	1	0	0	0	0	0	0	0
HQ827886.1.1410	3	3	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18271	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1865	0	0	0	0	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_71	3	10	11	2	6	13	13	21	0	1	0	6	0	6	2	10	11	5	19	8	4	36	4	17	0	0	0	0	0	0
OTU_DN_4387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_116	9	2	6	3	6	3	15	3	0	0	0	0	0	0	0	0	0	0	0	31	7	46	1	47	0	0	0	0	0	0
AM935056.1.1389	2	2	4	0	9	12	33	9	0	0	0	0	1	8	1	3	8	0	8	2	0	9	0	3	0	0	0	0	0	0
OTU_DN_778	0	1	0	2	0	2	2	0	0	0	0	0	0	3	0	0	0	4	2	3	0	2	1	26	0	0	0	0	0	0
OTU_DN_4154	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14596	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_DN_5674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14659	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0
OTU_DN_9177	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_916	0	4	2	1	2	2	0	0	0	0	0	2	0	1	0	0	0	0	2	3	0	14	0	7	0	0	0	0	0	0
OTU_DN_2832	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_268	3	0	3	1	5	3	4	5	1	0	1	8	3	7	4	3	8	7	6	8	0	28	1	11	0	0	0	0	0	0
GQ264091.1.1496	2	3	2	0	6	6	2	2	0	0	0	1	9	1	0	0	3	1	6	4	0	15	3	0	0	0	0	0	0	0
DQ289903.1.1410	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0
FJ208802.1.1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	3	0	0	0	0	0	0
OTU_DN_14609	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_DN_8594	0	0	0	0	0	0	0	0	0	1	4	1	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1177	0	0	0	0	0	0	0	0	4	9	11	0	4	0	0	0	19	4	3	4	1	2	0	6	0	0	0	1	2	0
OTU_DN_9819	0	0	0	0	0	0	0	0	0	0	0	5	4	2	0	2	0	0	1	0	0	5	2	4	0	0	0	0	2	0
FJ208806.1.1370	5	4	5	0	1	5	4	3	1	1	4	2	3	3	1	2	4	4	1	8	4	20	2	19	0	0	0	0	1	0
OTU_DN_447	3	7	3	1	0	6	4	2	0	0	0	3	1	0	0	1	6	3	3	29	1	47	10	37	0	0	0	0	0	0
GQ397035.1.1512	0	1	4	2	2	3	5	4	0	0	0	0	0	1	0	0	0	0	0	3	2	7	3	11	0	0	0	0	0	0
FJ208815.1.1367	0	0	4	0	4	2	4	2	0	0	0	1	0	1	0	0	2	3	2	4	0	9	2	12	0	0	0	0	0	0
EF516837.1.1475	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2183	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	3	0	2	0	10	0	0	0	0	0	0
OTU_DN_110	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	2	1	5	6	82	9	91	20	145	0	0	0	0	0	0
OTU_DN_1647	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	3	0	6	2	1	11	0	3	0	0	0	0	0	0
HQ697537.1.1517	0	0	0	0	0	0	0	0	1	9	0	2	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
JN672155.1.1313	0	0	0	0	0	1	0	0	0	0	0	1	6	4	2	1	0	1	3	1	0	12	0	2	0	0	0	0	0	0
EU135158.1.1386	3	6	1	2	1	11	5	2	0	0	0	13	8	3	3	10	10	1	9	1	0	21	1	1	0	0	0	0	1	0
OTU_DN_8091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
EU135202.1.1382	2	6	6	4	3	2	9	3	1	3	5	5	3	1	4	1	16	4	6	19	4	61	5	9	0	0	0	0	0	0
OTU_DN_1173	0	0	0	0	0	0	0	0	7	5	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	4	1	3
EF018730.1.1392	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AB630595.1.1474	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	6	1	11	0	0	0	0	0	0
OTU_DN_11424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	0	0	0	0	1	0
OTU_DN_18711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_DN_2128	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	12	1	15	1	3	0	0	0	0	0	0
OTU_DN_4168	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3402	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
EF019623.1.1408	0	0	0	0	0	0	0	0	0	3	0	0	8	4	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	13	0	1	0	0	0	0	0	0
LN563854.1.1333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	28	0	0	0	0	0	0
OTU_DN_8242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1756	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	4	7	0	0	0	0	0	0	0	0
FJ208820.1.1377	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	2	15	0	0	0	0	0	0	0	0
OTU_DN_5517	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EU135179.1.1357	1	7	8	2	6	8	10	3	0	0	0	9	3	0	0	0	0	0	2	22	7	88	1	10	0	0	0	0	0	0
OTU_DN_16748	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	0	0	0	0	0	0	0	0
EU881095.1.1524	0	1	5	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_DN_3149	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3989	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ978593.1.1523	7	5	6	0	3	10	7	3	0	0	0	2	0	4	0	14	1	6	8	7	0	1	0	0	0	0	0	0	0	0
OTU_DN_1394	4	2	1	1	0	1	2	0	0	0	0	1	3	0	4	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13923	2	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	8	1	0	6	0	9	0	0	0	0	0	0	0	0
OTU_DN_14448	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7097	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3120	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1496	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	1	0	0	5	1	25	0	5	0	0	0	0	0	0
OTU_DN_254	4	5	4	1	1	4	8	7	0	0	0	15	15	8	0	5	2	4	8	18	12	91	11	69	0	0	0	0	0	0
OTU_DN_13026	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_9310	0	0	1	1	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_982	0	0	0	0	0	0	0	0	0	0	0	1	2	1	3	0	0	4	1	20	0	19	0	8	0	0	0	0	0	0
OTU_DN_934	0	0	0	0	0	0	0	0	1	3	2	1	3	3	0	1	5	2	1	19	0	26	1	9	0	0	0	0	1	0
OTU_DN_18348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	0
OTU_DN_1838	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	17	0	12	0	9	0	0	0	0	0	0
OTU_DN_161	0	0	0	0	1	1	1	0	1	3	1	5	6	3	4	0	6	6	4	45	3	94	11	50	1	0	0	1	6	2
OTU_DN_2083	0	1	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_DN_18040	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14397	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
HE650011.1.1382	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	17	0	30	0	0	0	0	0	0
OTU_DN_1164	3	2	5	0	2	1	5	1	0	0	0	3	1	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2090	1	0	1	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ782955.1.1522	1	8	2	1	5	6	1	4	0	0	0	1	0	0	1	1	0	0	0	11	2	15	5	31	0	0	0	0	0	0
OTU_DN_3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	12	0	4	0	11	0	0	0	0	0	0
OTU_DN_17529	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_DN_9710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FJ660544.1.1517	0	2	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
KC358101.1.1291	0	0	2	1	2	2	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AF407728.1.1558	6	2	5	1	1	2	0	0	0	0	0	0	0	0	1	0	1	1	2	5	0	4	0	9	0	0	0	0	0	0
OTU_DN_3757	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0
GQ094017.1.1386	0	2	1	1	2	1	1	3	0	0	0	0	0	0	0	3	0	1	0	10	0	21	6	21	0	0	0	0	0	0
BX294678.1.1315	21	22	34	8	17	28	27	25	6	2	8	21	27	20	16	17	48	16	36	113	26	149	17	120	0	0	0	0	2	7
AB630597.1.1471	0	1	0	0	0	1	4	1	0	0	0	2	6	6	0	4	5	0	0	3	1	3	0	1	0	0	0	0	0	0
OTU_DN_10065	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_9864	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14332	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN573915.1.1394	33	26	60	4	28	21	38	30	0	5	0	7	6	15	9	6	29	4	25	10	5	25	4	16	0	0	0	0	0	0
OTU_DN_8736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ208842.1.1377	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	2	0	2	6	1	7	0	4	0	0	1	0	0	2
OTU_DN_6534	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BX294712.1.1273	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	2
JQ238990.1.1522	4	7	4	0	3	6	18	4	0	3	0	6	10	15	4	10	7	6	9	13	6	51	3	14	0	0	0	0	0	0
FJ485349.1.1378	0	0	0	0	1	0	0	0	0	0	0	3	2	1	0	0	2	0	1	4	2	4	0	1	0	0	0	0	0	0
JF776925.1.1478	4	6	12	5	9	5	9	9	0	0	0	1	4	2	0	0	2	0	0	2	0	46	0	1	0	0	0	0	1	0
OTU_DN_2406	5	2	3	0	0	2	2	3	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_DN_14312	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_850	4	8	6	0	0	4	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ208841.1.1380	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_DN_7312	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2410	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3599	2	0	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ208830.1.1350	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_11951	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU135035.1.1368	4	10	15	0	5	29	6	14	0	5	1	37	7	4	4	16	19	6	8	55	4	107	4	87	0	0	0	0	3	0
OTU_DN_5459	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
JN607065.1.1367	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0
OTU_DN_19763	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	3	1	0	0	0	0	0	0	0	0
OTU_DN_2836	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0
OTU_DN_14069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_DN_5213	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14400	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM066335.1.1523	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_14257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10657	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_11028	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU135268.1.1385	0	0	0	0	0	0	0	0	0	0	0	5	7	6	1	4	5	1	5	37	10	117	12	42	0	0	0	0	0	0
OTU_DN_10969	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_355	3	3	5	2	2	1	0	1	0	0	0	5	11	0	1	1	6	5	1	3	0	27	0	15	0	0	0	0	0	0
OTU_DN_3320	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	15	1	1	0	0	0	0	0	0
JN671990.1.1326	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3822	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	1	0	2	1	0	0	0	0	0	0	0
OTU_DN_3389	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	1	0	1	2	0	0	2	1	0	0	0	2	0	0
EF032766.1.1478	6	4	5	3	4	6	5	2	0	0	0	0	7	5	0	0	1	0	0	11	2	8	0	20	0	0	0	0	0	0
FJ535095.1.1502	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861342.1.1534	2	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	4	2	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5098	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_16602	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	5	0	5	0	0	0	0	0	0
OTU_DN_7040	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
HQ114054.1.1515	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	2	0	8	0	8	0	0	0	0	0	0
OTU_DN_3693	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	16	0	9	0	0	0	0	0	0
OTU_DN_19360	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ444665.1.1521	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	13	0	25	0	0	0	0	0	0
OTU_DN_4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	0
OTU_DN_1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	15	0	12	0	0	0	0	0	0
OTU_DN_2703	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	1	1
OTU_DN_4140	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0
OTU_DN_8460	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
