ID	Bin	TaxonRelativeAbundance	Domain	Phylum	Class	Order	Family	Species
EU135000.1.1306	Bin235	5.74893121673065e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_7876	Bin235	2.2600236629372e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU135013.1.1364	Bin235	1.48345776771613e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_2583	Bin235	8.76643128940647e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU135014.1.1335	Bin235	2.05145987811004e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_1178	Bin235	1.54385122517366e-05	Bacteria	Armatimonadetes	uncultured	NA	NA	NA
EU135004.1.1307	Bin235	3.78547206350493e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_16442	Bin235	3.5339213278196e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_563	Bin235	2.79553522078429e-05	Bacteria	Armatimonadetes	uncultured	NA	NA	NA
OTU_DN_13115	Bin235	2.11176852325664e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU134978.1.1314	Bin235	2.72925814979963e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU132833.1.1350	Bin235	2.24691412524152e-06	Bacteria	NA	NA	NA	NA	NA
OTU_DN_15553	Bin235	1.1389757634099e-06	Bacteria	Armatimonadetes	uncultured	NA	NA	NA
OTU_DN_3783	Bin235	3.06056134782023e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_1863	Bin235	5.53441211068915e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
HQ674892.1.1492	Bin235	1.26673310251338e-06	Bacteria	Armatimonadetes	uncultured	NA	NA	NA
KJ192035.1.1485	Bin235	4.32932642545549e-06	Bacteria	Armatimonadetes	uncultured	NA	NA	NA
OTU_DN_8792	Bin235	2.34532576574886e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
KF494550.1.1489	Bin235	4.16904128752889e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
KC331262.1.1474	Bin235	3.41899325857269e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_13312	Bin235	1.04241590309702e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_1294	Bin235	1.50391103815546e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_10641	Bin235	1.58507493441752e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU132537.1.1358	Bin235	3.07316834638643e-05	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
EU134979.1.1339	Bin235	5.74809655157754e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_18090	Bin235	1.08315132762746e-06	Bacteria	Firmicutes	Clostridia	Halanaerobiales	ODP1230B8.23	uncultured bacterium
OTU_DN_8223	Bin235	5.23245166522774e-07	Bacteria	Firmicutes	Clostridia	Halanaerobiales	ODP1230B8.23	uncultured bacterium
OTU_DN_3601	Bin235	2.52394952377346e-06	Bacteria	Firmicutes	Clostridia	Halanaerobiales	ODP1230B8.23	uncultured bacterium
OTU_DN_12620	Bin236	1.8676254104861e-06	Bacteria	Chloroflexi	Ktedonobacteria	B10-SB3A	uncultured bacterium	uncultured bacterium
EF516460.1.1446	Bin236	2.80339706867115e-06	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	FukuN18 freshwater group	uncultured bacterium
EU134990.1.1439	Bin236	2.57856007888273e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_3955	Bin236	3.86391985322974e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_1000	Bin236	1.82203161137193e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Ambiguous_taxa	Ambiguous_taxa
FN870192.1.1484	Bin236	8.49297863959478e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_1246	Bin236	1.51125410174217e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_17858	Bin236	5.790455013955e-07	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_6912	Bin236	8.85794513388784e-07	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_15146	Bin236	7.81775255249621e-07	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
AB672160.1.1439	Bin236	1.79681166126802e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
JF229088.1.1342	Bin236	3.15078842569718e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
JF168484.1.1338	Bin236	2.11594429630638e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
EU134985.1.1409	Bin236	4.05228336199639e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_3450	Bin236	5.03963672317187e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_14582	Bin236	1.27955379950118e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
FM866305.1.1466	Bin236	4.80484636132198e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
EU134988.1.1361	Bin236	7.85135737938492e-07	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
HQ397563.1.1485	Bin236	1.55514338221796e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_13134	Bin236	1.41428712857284e-06	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
EU134983.1.1455	Bin236	2.89768910196221e-05	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium
OTU_DN_6307	Bin236	4.93661071389645e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_2365	Bin236	5.73793251748075e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_9776	Bin236	3.72387956746865e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_7994	Bin236	2.34532576574886e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JQ311878.1.1433	Bin236	1.64862983698259e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_13981	Bin236	4.85389515141289e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JF429084.1.1480	Bin236	2.96056231537517e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	NA	NA
OTU_DN_16841	Bin236	2.11298636034785e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_16005	Bin236	1.77158902677757e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	NA	NA
EF516412.1.1427	Bin236	5.54630348684247e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	NA	NA
HQ674891.1.1485	Bin236	4.52131684100409e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
AJ292686.1.1472	Bin236	1.10159087629193e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	NA	NA
FJ466092.1.1415	Bin236	2.33393309870052e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Ambiguous_taxa	Ambiguous_taxa
OTU_DN_14777	Bin236	1.11733091989855e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_2468	Bin236	4.28155014094763e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_19567	Bin236	1.46484001478428e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
AY188316.1.1515	Bin236	7.64431898479935e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_2552	Bin236	4.91106002591421e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_2008	Bin236	5.35075751993461e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
KF107646.1.1333	Bin236	2.64080874976068e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
EF516002.1.1431	Bin236	1.40101562954669e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JF118246.1.1326	Bin236	3.019103407767e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
GQ051146.1.1330	Bin236	1.75554092604784e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JF176789.1.1329	Bin236	1.77158902677757e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
HQ910267.1.1478	Bin236	1.82208128914537e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_9483	Bin236	1.04649033304555e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured Armatimonadetes bacterium	uncultured Armatimonadetes bacterium
OTU_DN_1602	Bin236	1.14162970700075e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_9376	Bin236	8.85794513388784e-07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JF198700.1.1327	Bin236	1.32381247402018e-07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JQ625026.1.1348	Bin236	1.49649447956914e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
JN679170.1.1481	Bin236	4.67033279520922e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
AY192276.1.1397	Bin236	1.11955527014344e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Ambiguous_taxa	Ambiguous_taxa
EF683077.1.1476	Bin236	1.20506995199145e-05	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	Ambiguous_taxa	Ambiguous_taxa
OTU_DN_17963	Bin236	1.37155020833848e-07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_5910	Bin236	6.37412336854561e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_14191	Bin236	9.6893591457861e-07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_17715	Bin236	3.21262342103642e-06	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_12191	Bin236	6.8391973845653e-07	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured bacterium	uncultured bacterium
OTU_DN_6332	Bin236	1.158091002791e-06	Bacteria	Armatimonadetes	NA	NA	NA	NA
HM069114.1.1563	Bin236	3.40876329982263e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
JX223702.1.1249	Bin236	7.42467979818415e-07	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_18933	Bin236	9.63406338590555e-07	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	NA	NA
OTU_DN_2257	Bin236	3.61775303875465e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_928	Bin236	7.57687924446502e-06	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_4157	Bin235	3.95442108750812e-06	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_12267	Bin235	1.44445997333806e-06	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_16337	Bin235	1.63608900397634e-06	Bacteria	Chloroflexi	JG37-AG-4	NA	NA	NA
JF833457.1.1475	Bin235	4.59485388037283e-05	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
EF018077.1.1360	Bin235	4.69065153149772e-06	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_8433	Bin235	2.34532576574886e-06	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
HM069102.1.1465	Bin235	1.68807457912152e-05	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
JN023844.1.1468	Bin235	2.74249240715012e-06	Bacteria	Chloroflexi	JG37-AG-4	NA	NA	NA
OTU_DN_12514	Bin235	1.75554092604784e-06	Bacteria	Chloroflexi	JG37-AG-4	uncultured bacterium	uncultured bacterium	uncultured bacterium
OTU_DN_15568	Bin235	7.81775255249621e-07	Bacteria	Chloroflexi	JG37-AG-4	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
OTU_DN_18819	Bin262	1.06912994205316e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	NA
OTU_DN_17996	Bin262	1.06912994205316e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
FJ516866.1.1511	Bin262	2.70219690469002e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
KP994785.1.1209	Bin262	3.63138093680003e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Ambiguous_taxa
JN801083.1.1362	Bin262	5.6621691844601e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	NA
OTU_DN_3284	Bin262	8.23402001947083e-06	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured	uncultured bacterium	uncultured bacterium
GQ262887.1.1496	Bin262	0.000184636962792381	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	uncultured bacterium
DQ811838.1.1530	Bin262	0.000222956804985232	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
JQ825030.1.1500	Bin262	0.000180210705724935	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
OTU_DN_16790	Bin262	1.39496278936759e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
OTU_DN_7840	Bin262	1.39547864917667e-06	Bacteria	Proteobacteria	NA	NA	NA	NA
OTU_DN_9524	Bin262	6.13167684240478e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
OTU_DN_3656	Bin262	1.76420828928824e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa
OTU_DN_16280	Bin237	2.1329920546046e-06	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	NA	NA
OTU_DN_18128	Bin237	1.15310328922713e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Ambiguous_taxa
OTU_DN_16962	Bin237	1.39496278936759e-06	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA
OTU_DN_8226	Bin237	1.56973549956832e-06	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	NA
OTU_DN_13211	Bin237	1.12898673440587e-06	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium ciceri
OTU_DN_11184	Bin237	1.58507493441752e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	NA
OTU_DN_14477	Bin237	1.04241590309702e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	uncultured bacterium
OTU_DN_15441	Bin237	1.56355051049924e-06	Bacteria	Acidobacteria	Subgroup 22	uncultured bacterium	uncultured bacterium	uncultured bacterium
AM991211.1.1471	Bin237	4.08371627139816e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	uncultured bacterium
EU193048.1.1486	Bin237	4.73209427703688e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Ambiguous_taxa
GU208249.1.1442	Bin237	2.17894650306288e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured prokaryote
KC431954.1.1351	Bin237	9.45996306793611e-07	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured bacterium
AB096215.1.1479	Bin237	5.33602110023804e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured bacterium
HQ120577.1.1500	Bin237	5.14050908975073e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured bacterium
OTU_DN_8107	Bin237	2.37761240162629e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA
OTU_DN_17822	Bin237	1.15310328922713e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	uncultured bacterium
OTU_DN_409	Bin237	7.77226819456677e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Ambiguous_taxa
GQ263133.1.1483	Bin237	4.86348926160589e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_14122	Bin237	1.41051681336042e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
HM438276.1.1505	Bin237	3.26614118208012e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
JQ337375.1.1454	Bin237	2.7438307247894e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_3501	Bin237	8.4443809521966e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_11492	Bin237	1.08995610183143e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_12884	Bin237	1.12898673440587e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_8909	Bin237	2.52634914551436e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
JQ426315.1.1491	Bin237	8.23463763956502e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
FQ658832.1.1357	Bin237	0.00468819754279084	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
HM447724.1.1488	Bin237	5.70270187037021e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	NA
GQ488010.1.1499	Bin237	0.000175034602982226	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
KJ807892.1.1498	Bin237	3.23481398475064e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
KF911238.1.1459	Bin237	8.97313026354894e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
FJ900559.1.1484	Bin237	1.06912994205316e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
HE804013.1.1479	Bin237	7.00321060438325e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	NA
OTU_DN_26	Bin237	0.000353734706269518	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_11435	Bin237	4.22680212307943e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
AB862907.1.1454	Bin250	2.26593761999161e-05	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
OTU_DN_12768	Bin250	9.65610054094702e-06	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium
