"SpeciesID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Species"
"10164"	"OTU_DN_2731"	"Bacteria"	"Chloroflexi"	"Chloroflexia"	"Chloroflexales"	"Roseiflexaceae"	NA
"10165"	"OTU_DN_780"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10166"	"JQ738756.1.1468"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10167"	"OTU_DN_6911"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10168"	"OTU_DN_3441"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10169"	"OTU_DN_1455"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10170"	"OTU_DN_7741"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10171"	"OTU_DN_6562"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10172"	"OTU_DN_18123"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10173"	"EF590043.1.1349"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10174"	"OTU_DN_14250"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10175"	"GQ214089.1.1421"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10176"	"OTU_DN_5360"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10177"	"OTU_DN_2188"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	"uncultured eubacterium H1.2.f"	"uncultured eubacterium H1.2.f"	"uncultured eubacterium H1.2.f"
"10178"	"OTU_DN_560"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10179"	"OTU_DN_9967"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	"uncultured deep-sea bacterium"	"uncultured deep-sea bacterium"	"uncultured deep-sea bacterium"
"10180"	"OTU_DN_18007"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10181"	"JN037994.1.1479"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	NA	NA	NA
"10182"	"GQ263976.1.1455"	"Bacteria"	"Chloroflexi"	"SAR202 clade"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10183"	"OTU_DN_6935"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10184"	"OTU_DN_6845"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10185"	"OTU_DN_2613"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10186"	"OTU_DN_5876"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10187"	"OTU_DN_8509"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10188"	"OTU_DN_3123"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10189"	"EU134257.1.1397"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10190"	"EU134201.1.1319"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10191"	"DQ906807.1.1415"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10192"	"OTU_DN_19730"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10193"	"FN421727.1.1363"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10194"	"OTU_DN_18042"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10195"	"OTU_DN_15184"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10196"	"EF019505.1.1343"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10197"	"OTU_DN_11481"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10198"	"EF019508.1.1339"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10199"	"OTU_DN_13204"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10200"	"AB858641.1.1332"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10201"	"HQ397560.1.1454"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10202"	"OTU_DN_12801"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10203"	"GQ214127.1.1414"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10204"	"OTU_DN_14406"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10205"	"LN573042.1.1341"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10206"	"OTU_DN_4286"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10207"	"OTU_DN_10002"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10208"	"OTU_DN_2883"	"Bacteria"	"Chloroflexi"	"JG30-KF-CM66"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10209"	"OTU_DN_7601"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	NA
"10210"	"OTU_DN_9261"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10211"	"EU133927.1.1347"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10212"	"EU133932.1.1347"	"Bacteria"	"Chloroflexi"	"S085"	"uncultured bacterium"	"uncultured bacterium"	"uncultured bacterium"
"10213"	"EF018913.1.1413"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"10214"	"KM200557.1.1526"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"10215"	"EF018612.1.1413"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"10216"	"EF018149.1.1413"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"10217"	"OTU_DN_7356"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"10218"	"AY963383.1.1488"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	NA
"10219"	"OTU_DN_6834"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"10220"	"OTU_DN_12507"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"uncultured bacterium"
"10221"	"OTU_DN_15433"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Paenibacillaceae"	"Ambiguous_taxa"
"10222"	"OTU_DN_12566"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10223"	"OTU_DN_17013"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10224"	"OTU_DN_18085"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	NA
"10225"	"OTU_DN_10578"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	NA
"10226"	"OTU_DN_7126"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH13075"	"uncultured bacterium"
"10227"	"OTU_DN_14523"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10228"	"OTU_DN_19448"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10229"	"OTU_DN_17634"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10230"	"OTU_DN_4397"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10231"	"OTU_DN_7393"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10232"	"OTU_DN_15487"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10233"	"OTU_DN_8163"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10234"	"OTU_DN_14471"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	NA
"10235"	"OTU_DN_17903"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	NA
"10236"	"OTU_DN_14343"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10237"	"OTU_DN_19526"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10238"	"EU132508.1.1311"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10239"	"OTU_DN_11394"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10240"	"KC554432.1.1539"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10241"	"OTU_DN_12040"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10242"	"KC331535.1.1508"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10243"	"KC554780.1.1518"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10244"	"HM186371.1.1363"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10245"	"OTU_DN_7481"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH13075"	"uncultured bacterium"
"10246"	"OTU_DN_1916"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10247"	"EF516554.1.1446"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10248"	"OTU_DN_8561"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10249"	"EU133012.1.1370"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10250"	"JX079260.1.1504"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10251"	"JF072259.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10252"	"KC331601.1.1508"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH13075"	NA
"10253"	"OTU_DN_13787"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"FFCH13075"	"uncultured bacterium"
"10254"	"OTU_DN_9015"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10255"	"OTU_DN_19703"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10256"	"OTU_DN_12889"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10257"	"JF186623.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10258"	"KC554294.1.1538"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10259"	"EU132793.1.1290"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10260"	"EU289455.1.1510"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10261"	"AB637350.1.1504"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10262"	"JQ978913.1.1509"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10263"	"GQ093851.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10264"	"OTU_DN_10676"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10265"	"EU289433.1.1512"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10266"	"EU132479.1.1274"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Q3-6C1"	"uncultured bacterium"
"10267"	"HQ863977.1.1515"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10268"	"KJ013364.1.1542"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10269"	"EU132803.1.1297"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10270"	"KJ013377.1.1538"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"288-2"	"uncultured bacterium"
"10271"	"OTU_DN_16644"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10272"	"FR687588.1.1505"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10273"	"EF020124.1.1333"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	"uncultured actinobacterium"
"10274"	"OTU_DN_4758"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10275"	"OTU_DN_17457"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10276"	"OTU_DN_14125"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10277"	"OTU_DN_9493"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10278"	"OTU_DN_2306"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10279"	"FQ658816.1.1360"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	"Ambiguous_taxa"
"10280"	"AB630587.1.1461"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	"uncultured bacterium"
"10281"	"EF516031.1.1452"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	"Ambiguous_taxa"
"10282"	"OTU_DN_7785"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	NA
"10283"	"FQ658514.1.1359"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"TM146"	NA
"10284"	"GQ396905.1.1512"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10285"	"OTU_DN_15581"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10286"	"OTU_DN_15592"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10287"	"OTU_DN_9631"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10288"	"KC554852.1.1523"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	NA	NA
"10289"	"KC554820.1.1524"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA
"10290"	"DQ347867.1.1437"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10291"	"KC554684.1.1541"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10292"	"KF494658.1.1512"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10293"	"HQ011554.1.1230"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10294"	"KC554930.1.1539"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10295"	"DQ347845.1.1466"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10296"	"HM835352.1.1367"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Ambiguous_taxa"
"10297"	"EU132527.1.1376"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Ambiguous_taxa"
"10298"	"GU359107.1.1469"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Ambiguous_taxa"
"10299"	"HM269072.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10300"	"KC554200.1.1539"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10301"	"JF145457.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10302"	"AF234121.1.1441"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	NA
"10303"	"EU332825.1.1489"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Ambiguous_taxa"
"10304"	"HQ397116.1.1510"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Ambiguous_taxa"
"10305"	"HE818649.1.1501"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10306"	"HQ011513.1.1207"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"uncultured bacterium"
"10307"	"OTU_DN_4597"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	NA
"10308"	"JF706669.1.1511"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured actinobacterium"
"10309"	"KC554260.1.1542"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	NA
"10310"	"JF198177.1.1367"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10311"	"EU132712.1.1361"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10312"	"AB630581.1.1469"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10313"	"EU132620.1.1373"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10314"	"EU132739.1.1348"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10315"	"KJ013365.1.1546"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10316"	"OTU_DN_12864"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10317"	"OTU_DN_4676"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10318"	"OTU_DN_16228"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10319"	"JF115262.1.1368"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10320"	"KC554589.1.1544"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10321"	"EU133102.1.1362"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10322"	"OTU_DN_15975"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10323"	"OTU_DN_19742"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10324"	"OTU_DN_19178"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10325"	"OTU_DN_19746"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10326"	"EU132693.1.1376"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10327"	"JQ738728.1.1512"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10328"	"OTU_DN_12255"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10329"	"KJ540777.1.1470"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10330"	"KX239109.1.1507"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10331"	"KC554968.1.1541"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"0319-6M6"	"uncultured bacterium"
"10332"	"JN886912.1.1511"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10333"	"OTU_DN_549"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10334"	"OTU_DN_695"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10335"	"JN409049.1.1470"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10336"	"JF168388.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10337"	"AB630582.1.1469"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10338"	"AF423269.1.1462"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10339"	"JF116339.1.1366"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10340"	"JF181228.1.1360"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10341"	"EF019054.1.1385"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
"10342"	"KT905443.1.1477"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10343"	"KT905450.1.1539"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	"uncultured bacterium"
"10344"	"OTU_DN_19020"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Elev-16S-1332"	NA
